A,Ea_J_mol,T_K,k
794339.7350791063,57352.712378202,339.2276579499097,0.0011889598555059647
105063829566.6213,114906.4057770659,311.70443313176884,5.9082388325192474e-09
67358307096.052414,46570.026411896455,311.6446275002895,1078.351597748604
61462683.85067197,35185.87676668113,338.38767750485465,230.00588126128292
27935916.086217314,82730.24749527147,339.2835602173019,5.234113406943666e-06
29275213145.80745,34161.09231037235,316.7645639059348,69347.97391091909
230959.3339321146,62228.92427350785,295.39825307360223,2.2661630835888476e-06
309170.8586803969,66393.90702528841,309.204748390411,1.959071930980083e-06
528076670977.1853,38046.049429153005,332.49669654606004,563653.3167154301
40485763.2332693,93336.41024790211,293.07708900614466,9.492266974863222e-10
3592.200986802316,83285.11327888639,312.32431554359187,4.4220168553562304e-11
14228.81422051195,67327.3486328715,287.4764512637862,8.711494398851494e-09
53603.70471194089,30220.553781245704,280.6402412621135,0.1281932315932767
1603815.2007549724,95937.44507147695,344.0762290191818,4.3738372515368795e-09
465133040.7257514,44999.90388345906,326.406902038864,28.658767386522857
25594.433563436327,64401.70592833186,283.5066308557939,3.5563753749109186e-08
15421.312794492305,93363.93361675406,301.575636941624,1.0442581676079445e-12
229880902.68059498,107557.8949369075,311.9206147709729,2.3190657721324244e-10
83291.57656761556,70023.7017600803,326.4064284127666,5.356862516503344e-07
240366428496.0174,113384.47802433565,282.9235981406601,2.766093790392897e-10
13575699.7241253,83679.51471110876,289.9168495699057,1.115436517370379e-08
372129344.603375,83546.97173447927,320.7314315116171,9.24355559301519e-06
5136.263358226447,69268.15500652319,329.0669491510825,5.298297985017507e-08
934294.0994802434,84911.54546016871,301.31997890574115,1.7473693143347847e-09
1922044576.7721913,46491.05155337538,285.5204008982187,6.012825691994254
470017835713.2526,70770.87045296351,340.7434124239479,6.632964943912324
105389.13779521697,35859.725760098074,319.32792260144026,0.14757587211660594
1784111229552.372,69971.46040536216,291.0231296051407,0.508797023490507
37248503217.201744,76414.66119326226,331.5107084306277,0.03386569787481475
477125763.2586345,62012.484392175655,327.7760208839606,0.06510642337981454
1885467.9192329347,50160.35548326611,280.0883903386497,0.0008404044465548437
6415260879.186237,108397.31296859533,309.9974140150709,3.5524628743384967e-09
975542064986.4017,60061.05483332578,285.82460445483594,10.10154962492452
8664714387.455639,102589.69297754917,309.1715291912936,4.219406713962966e-08
3861.3948117461673,59619.87139151779,293.876257958386,9.784198643485881e-08
11033247.760249713,83891.67654220507,330.7087516848206,6.49041413192193e-07
12970698.604474744,52494.578825824516,287.8046148342899,0.0038175389232417128
1336485981.1114714,45371.07579970763,345.06028240098897,186.86593420774383
5659204299898.225,66256.24377139611,287.25231905683535,5.207192655190106
6665164354949.064,96440.844268737,280.2460433448561,6.930008432162708e-06
694362075.7767593,118534.01935942135,295.401682928266,7.931574774540691e-13
208505.72027772217,51575.1037483393,288.01529894549935,9.68114054275925e-05
1313.6029210102276,57239.37079088548,348.97235941173574,3.727795404547257e-06
296638653.48561215,64656.30281367943,295.2302315269937,0.0011298655089603483
1841424366.3654032,94893.41060071428,339.6713086791692,4.845977195341201e-06
790088.1000672338,82962.8403945278,307.91507262185655,6.548055481553885e-09
38628498838.52121,52778.26887766541,311.0928297714308,54.7048423983154
9939691.100079665,38163.28777935439,349.17000104545605,19.60678584527649
165222.9554140952,74842.41041152677,333.4772759465296,3.118610516380346e-07
1432.360675259237,81805.08886979864,330.2202799674679,1.6851640734087907e-10
575590273.473307,36210.994683110184,305.6509165279982,378.19169991949474
638125089.7882644,64842.13645092753,314.4681402009198,0.011264769863756918
1224292.9087472311,65556.1772944461,335.0593720149277,7.431405382109394e-05
2188212192.333898,87561.1689292817,333.39495016078683,4.123955799238155e-05
12543.01826883197,113499.62840114522,295.13335593676516,1.032514774904618e-16
13671233.164655242,35410.681928014645,323.41650381380555,25.81104847523665
156553.7084406385,108702.35535468336,323.1047898206023,4.127663430851431e-13
412112724791.5898,75012.68391053562,346.1085171601597,1.943324007664239
122058985.09845205,50908.756343791334,337.65961869556105,1.7058542899073381
1336659.56305049,58052.637008310136,311.4483142997594,0.0002531400876064744
329537336919.7535,60884.408209732785,311.3869674358619,21.138699289645917
1721041092.9952352,107507.11675467908,299.076870620253,2.921437232064989e-10
3466915258.6048565,63094.008661254426,345.1882736255476,1.0296326746696962
188814.85579207147,31092.951876720024,313.8846123844115,1.3044934442800318
121003655.64464292,77165.65242040265,326.7501687530355,5.817978466415699e-05
8952.508261239316,96420.16086090093,283.8581899992269,1.6404622535065056e-14
1032.7180325396098,59675.01780256944,347.5147032431565,1.107759072745725e-06
231880698520.41147,112742.28796225195,305.26596799124536,1.2390697930417765e-08
56429.993063780785,50644.436834760076,343.32157420783625,0.001133097635154716
20787241.7958543,52817.5809827984,293.9639349815863,0.008795906688659474
4457174609.577651,38814.05098319034,316.16513660221216,1759.461382741516
456984874.03988093,111376.4514251963,305.3292329493453,4.139559091736384e-11
5367.523841110431,75891.10238780602,285.94151344820756,7.584332492911575e-11
813988101.229267,55744.596591891604,307.5576032301365,0.27173589465826725
9526345399.807325,56971.93999975415,347.3657975048751,26.61753185300917
6926606438.833801,112065.57486558323,332.5459307468035,1.6987260662382986e-08
1187.5366165709383,106056.70666684811,284.695551970009,4.2972375622856125e-17
251478.39433159353,86265.47766509959,338.1127772888926,1.1835430053732342e-08
887823269618.966,39672.58313568342,280.24880562040113,36895.239698514444
854265031013.2162,71563.47936475617,290.3414556540855,0.11351197864914017
61951131.39003801,47188.18719117297,302.09865538968035,0.4310676074493444
4254421769.585974,39744.010164891806,293.3173291440637,366.7393062213415
6105864654452.207,83947.44121594954,301.20109946005965,0.017370872978233694
133927.36881587148,50071.178969685694,341.32981034793585,0.0029259164748851275
69291590.3785137,40510.950805530934,280.4420127742013,1.9522206814336958
251970.70171988453,118872.73474624132,296.4072610573086,2.9231432714753564e-16
1203204372.5136385,40881.34801496366,334.7051478448068,520.4635049382381
322083026014.4068,55165.00695601961,297.5414804225984,66.83723360181403
133314288311.73517,95377.04465754618,345.145891377768,0.0004964552463260357
22669.726615147807,31037.758414752218,322.7641885492659,0.2140048258236021
1743005782.3331096,110221.02384136071,307.11037187781085,3.212351059170248e-10
211039.9998126791,45775.18973678073,311.1121127767298,0.004513067877714831
1795614222600.1863,56399.788295515966,345.0641911254619,5127.145697919705
38834677.28079862,33926.727236855775,301.2834265077704,51.596130262368995
4987.576896069965,51248.95125701677,316.05051791028535,1.7447051814120527e-05
33493607.763959207,117900.29472326099,286.2397903806115,1.0629971278101602e-14
136637.16989677705,111387.04770920437,343.7437853492704,1.6482505953974773e-12
1818704652.34126,114845.82878392038,302.41824413074573,2.5946896782471474e-11
36709.15756289722,59995.46351957082,312.29474856289715,3.3590007702769874e-06
356941579614.03656,104381.38455688203,294.9821155509425,1.1938598789625913e-07
170701625.46211824,115272.18942183364,288.6032581762277,2.360836916047157e-13
310261053201.0023,33574.192870647996,282.50086548467925,201384.21238544927
1247.1106107343112,62835.42485006483,320.149714151,7.118095150773172e-08
11004204.33739086,106764.4653982559,314.7601401713688,2.0770209717364387e-11
73924048.4034476,34670.92699926485,333.2934954641317,279.87860716029104
467134.29161417304,53263.97692492553,328.08971776217976,0.001542978663051802
1287.556622348075,35659.63071030081,295.0810194114296,0.0006267815905298459
17969.531810232063,107932.14323399635,287.3634317987231,4.299319352477439e-16
1820801.141806077,113863.22678904445,325.6193957470539,1.027275011830548e-12
519218.11546616565,111020.89172683605,340.4266991151217,5.0198248840935865e-12
1856398729759.2268,107586.82075870002,293.382270160311,1.3091567602683924e-07
105845.47391140975,78967.91909583891,325.15650056316616,2.222792700180077e-08
17254.447185983252,55088.090471856565,345.9811801037065,8.359897352104307e-05
6208844920.655422,68391.24484202106,347.99669339148954,0.334137123426038
7770231065614.194,82798.88644601402,297.5126413252471,0.023417128091301174
1592.2260164277218,90201.88058173127,344.6908411759183,3.4121927083606836e-11
34868.25773291414,70829.61526384953,283.40935663144296,3.1516812304750952e-09
89115331.42231013,52415.989720725134,348.66662313636886,1.2617362857891932
49387.09390355178,93305.11492784374,289.835383651588,7.647024658906741e-13
123907965.15219417,69467.17004334305,292.43087703538276,4.828877934142214e-05
6546473245.095904,116168.40491230399,323.06068607307185,1.086316919180498e-09
3712.7334877631206,48142.241630027274,306.7962516414418,2.47650631713064e-05
46763934.425582215,100968.21146495383,320.1705770634433,1.6142570815915797e-09
106638500.93984361,79427.13963200775,324.1460372771702,1.670863671082748e-05
18771.807347210266,43088.16796129373,327.8825425269967,0.002576101519407556
709111.246627695,34165.314967452825,330.38001182427274,2.801979195872301
1387270142312.3633,69502.38052971999,344.1978420419275,40.97910265726221
367280.2578156535,56733.765127125516,309.676426210632,0.00010357781597463014
3216635778.7757325,63829.50073456557,306.80311432280615,0.044147598841399606
18888.65061546697,80615.92154679477,300.87153701011323,1.9418114408145817e-10
107153143772.66823,83759.04825425989,292.483530799191,0.0001172933744637372
154249041.08097827,117238.5144927648,308.0713274579065,2.1355468424929182e-12
6115.183038746515,48475.855462802225,280.07175701389116,5.7833061188135156e-06
28001.783103539117,78492.52217767363,321.9511659640816,5.2327097769490395e-09
38379456798.63343,89613.82435984032,317.95877560782975,7.296743567050023e-05
58429317647.475395,56976.40554100959,315.7447211814136,21.474363173862127
21153.862157860236,76069.32960437864,336.2250621231655,3.261822301914173e-08
96235810063.7271,72734.79152885536,289.727948434334,0.007486585475090058
626832680690.171,46851.8442335424,283.87185164352445,1552.6524638510982
1131286670.857145,55585.13438451187,340.8794913787418,3.5333082616166585
2211497.2259760206,67755.63461631519,287.57237269736765,1.1103718490018144e-06
6762664.535298066,102381.36032106825,316.1272902246324,8.391366744485877e-11
27733400.172624968,49615.01370621614,330.1337920310099,0.39822925455268815
454307387.02642083,95902.46324352491,347.09083047450304,1.7479407612293439e-06
193778.39368688912,90544.88466707012,297.7518041316268,2.5512406299710504e-11
33554337.542968832,106190.3143077451,287.3227548459295,1.6897229110055335e-12
4209175.768152841,36834.00918187383,347.4231178541487,12.039506251371572
40269124.95401132,53639.39783877319,338.48143457955024,0.20870704303239915
1015700694968.3776,60075.66719540894,333.76853290891694,410.0453692484645
20133535.48960384,47926.41518601184,299.27859574220963,0.08992603473983056
2727166.244506477,82757.93514064568,334.9722223294494,3.437595504976666e-07
153032024665.80283,114878.78978420525,307.9874023920229,5.0157404826406305e-09
4294066066284.568,73291.94705448972,280.61802332773254,0.09804414516873172
19369959890.184937,40160.71095093172,284.28144624624014,800.0453992676828
329510680.91754496,49821.749274251415,336.7723734827068,6.306595244066409
206367266.73560134,58409.39607886271,347.6723800491162,0.34275574826416877
303525.4159725869,85903.9523519158,292.62594996528617,1.418998335737358e-10
226701.7819971594,71988.2477701871,305.9864287048583,1.1825944962547127e-07
3915603307382.9927,73212.52585224865,285.3122808972567,0.15576781233092651
86442098.11141106,49418.32883164172,307.4525918689716,0.36076759632066513
239515974.549054,104290.53459795231,328.87565717021306,6.462864889292702e-09
4971.7945636196755,85683.8119727924,323.0624470415808,7.03444760030937e-11
5459825206.897308,96323.92150968283,329.0142730878201,2.8174611681644822e-06
10271886.29960019,82835.23795192745,323.26499661486673,4.426848162135406e-07
26329155.81840546,43205.697705096565,335.69042599899643,5.085884605242503
15848.274686591947,52262.67836171628,340.5795081620984,0.00015638303014995733
122550666609.10835,34614.111308588836,306.7180209249516,156426.76055491818
418187352795.5901,88551.0619831766,284.740400282516,2.456629241853127e-05
334120.39020765084,100620.08333678816,335.5185354204189,7.425481724271012e-11
21338.11210841642,107355.99125729935,319.05443459446946,5.831683068151088e-14
20771392.642816193,118444.6251487297,313.4638193852723,3.8208718804968654e-13
4075275.8880251576,101529.04823772558,298.1982516220064,6.958622132140767e-12
46083.568900099104,44864.32008055314,284.5676750119465,0.0002644354593040041
1690.0466889985628,47062.37235699274,342.4619813476172,0.00011680265339589118
240630821.90645283,83168.70764283367,299.6107740840477,7.88757715738426e-07
114773.40818846691,87493.48981775652,305.9082829269767,1.2980073893099215e-10
155809587785.47577,56197.35954628662,285.8411336416929,8.646691081911841
85119467.32793254,76586.13112004331,312.11436001047366,1.299181516996694e-05
40767594884.41725,47310.412168884126,319.73734536162686,787.3595610461518
34650297.61536648,111256.7282409337,283.93492952584563,1.2287422359917832e-13
4191215543508.539,110201.0808344607,307.23128015805287,7.684007528784247e-07
964544265829.8323,66698.76901653229,349.5492096436892,108.36410425044029
23380251.052398775,83966.95273330215,302.1589471903965,7.449703282162207e-08
1310.7442934047172,37496.3986341522,291.03546659054814,0.0002560277717125283
90970.38832430803,103335.3485482448,338.38379200586405,1.051450365578844e-11
42752266088.00725,85773.78791829917,307.507436479091,0.00011441761716959687
409990.31828865386,41361.55002194441,296.9704517210484,0.02170776321259934
57689986.785781264,65741.3255997524,283.7436330829163,4.515399911930028e-05
439194042.30444586,64117.91018698706,303.8612644366661,0.0042422015107173635
105183434548.2489,106632.86259975476,346.5350419576911,8.938646224884749e-06
1153809.9276054048,116927.85556455725,302.9137266769626,8.017374807675176e-15
1982.963777837222,110551.68516556101,341.8051752265794,2.4791023941712383e-14
311728467.96262765,95171.93112216081,302.1219295340131,1.071709191486536e-08
14051880629.631302,36019.021034101825,309.49760730572694,11825.01972922283
20086207451.728657,102745.83210233663,315.0305805887254,1.8168698943656257e-07
705724776557.4056,34595.25314344374,316.96260620561816,1409826.251471306
94042.23953542604,51492.56577855995,292.8889185988446,6.083205808249465e-05
45492.849006908495,75315.97102962983,320.1679278061328,2.4479680851955124e-08
10121488803.483618,104308.806643057,322.9215948491725,1.4171713332324517e-07
130986633.18139076,55293.77878330913,327.23516955867,0.1958745453017869
423806.50544123503,76841.98798319748,328.03498865240107,2.5140244287520384e-07
3746.918502066649,114790.42089956992,330.11917633325163,2.6014847209907783e-15
2270.0519592758797,111329.3634543693,296.42285073240924,5.448059127552244e-17
1197.5583688398713,111883.8033056452,312.02903867772545,2.279212539112013e-16
143485.7031973331,54622.52298387155,320.5470734061452,0.00018111534514850142
189520537659.58817,86521.37076941738,346.8789009403722,0.01769546931215754
5920596376.113113,42162.9858402742,285.3089546825586,113.20799383264946
3159989432039.032,111539.81428904565,318.54542348621203,1.6118056960728928e-06
41649.51229225179,73830.25205898553,348.7734950884435,3.5859028328721315e-07
45516835.75044075,40158.25562463288,341.2386744357022,33.33625958430352
5498521131859.521,106818.810277451,349.7949516873648,0.0006290801868438854
232222659753.94083,73194.07266577228,317.03914281013226,0.2110616506539372
2576.20257757664,80379.80400070216,330.49254975088263,5.025530850745251e-10
248621976.29449415,73702.62610717343,304.4067709055566,5.5944527238825954e-05
1083837197214.1586,104871.49625606628,316.1898046724972,5.170256572241926e-06
208126.72659972464,37203.3709629688,308.1166865219419,0.10149554968914042
5947598.224507157,48909.304324875804,296.1294719256159,0.014712697381740887
20604.801421713666,30238.613472407065,282.11398572072574,0.05227833399424948
1466057.910485712,110485.34912164655,347.0656864596047,3.5706742700788435e-11
1728517.6797823093,76730.71407745693,285.35892517863533,1.601871461256526e-08
138593409.7785221,47330.382671241474,329.59886011514374,4.501127498311224
383042291576.1488,42474.45478967717,285.15070324555006,6576.389155496727
682483696260.1007,50252.04875483061,319.92899634137956,4333.356081558611
285406.59468835965,52575.38907882984,337.25578627321715,0.002105073487019448
42387924.76582748,111710.04519875278,312.94373016699376,9.45232984426884e-12
1509066520415.6924,94957.70846189448,328.42354086860297,0.0012014095592131119
8517231179.175085,89629.7154452904,347.1756092723244,0.00028002373607555436
74489997857.61082,118634.20511705536,303.27420132096165,2.7616280066743045e-10
17506.507281578954,114094.32425355326,341.07711078792806,5.863376138245453e-14
5689.92479160817,115815.48910537106,290.3432580897598,8.499975022717804e-18
906592.7982825959,43849.72295879637,345.8004771555843,0.21620240384624287
8390.828612150031,84042.7571927174,338.09897453339096,8.677187438463183e-10
283627357.17981315,106580.24912801628,322.3011901917117,1.5435982257971022e-09
10437488.860490838,49928.20763639342,304.0576890726552,0.02831869784736729
4737156529.247082,75998.57154153587,280.12542002295385,3.318157531722107e-05
3805382435.0464873,33269.54978493586,334.184284949304,24163.742430047365
18880.915053956927,50015.03311606821,284.9872124274799,1.3437854730046298e-05
25737.045516633647,87568.56230769142,347.30673211001005,1.7940447370585548e-09
63164204.960830964,32565.604401084078,347.6272326001525,798.5053502167659
160989801.61783788,102428.57920403763,319.68505656872435,2.948317790898048e-09
7733671250.162458,95923.50364705709,346.05479558462815,2.606213646981818e-05
17187185633.01645,32666.208291767292,336.548142980749,145524.36336316654
4333034355.946373,103374.1942886334,288.89960504162156,9.10872537035328e-10
2784776204.832304,34176.383793141846,332.3478594369995,12306.737162753932
2691641564.260566,80110.74970439932,286.01387899931274,6.4860094270989765e-06
1637914245085.599,74703.54486159897,281.05579292562345,0.02150623757481672
8203457.74995443,73300.1262408362,285.5212686197352,3.1421879223499783e-07
542107329027.1562,74002.64559609022,293.135323902827,0.03618822758322721
12580192.180511551,52661.985962284816,315.24595325777324,0.023197400614125882
9405948274625.553,97478.32596483319,315.26721269843233,0.000695528420312215
31932438183.61827,89358.40024503,345.0442369203287,0.0009648424277309593
1402744081120.3887,79656.13224370722,331.23034409911384,0.38345323936148706
1355758.4511542825,111773.20464814197,334.7578086733215,5.020592024792188e-12
5346879.591191014,72252.73680020726,318.4732967084508,7.64928895434953e-06
47336201613.365,85191.29662104856,282.04619333007645,7.849518828345716e-06
732708933.7456053,83408.52579859474,331.6014683724017,5.392339066366824e-05
116688856485.39638,39698.98656033328,334.51042687146924,76112.13930584645
3786544809989.075,73809.66670086025,343.33459002940737,23.263095886368244
5619992528.921163,76144.14803324275,289.99472360841014,0.0001061977238583871
388387837080.8967,85693.22140767469,306.22206754134083,0.0009594348002059228
85576082.8622332,116565.32545972535,290.43431448011717,9.708511823229289e-14
1177848410.1285365,74782.08939281483,310.6759939101664,0.00030846893366480086
2071794435941.5352,65483.7957680016,303.0896962661773,11.120179044994119
542137671.166171,90207.544169351,306.24494434938384,2.2155217203490463e-07
4713451468760.233,84030.01812228988,291.27726022482847,0.004171921368779792
2193.4835153160525,101492.28673310319,331.1491994127525,2.1586621368275428e-13
226387119.59761536,65305.5234569757,306.2912028904517,0.0017023854205865513
6103.072853213289,91929.31660042965,342.3558932703651,5.884394939844504e-11
331206429653.8581,47402.42559436208,317.52402021257353,5304.4514420564865
1867.6422116107476,48986.19991388972,326.84568021204154,2.7682906224709057e-05
1136129752.8689835,50157.70574832562,345.50435976362064,29.62486551354661
465633470325.32806,55781.46954173426,343.2239356187253,1504.0278283280966
1178640.3431233005,82562.01966086416,345.17797422744366,3.941457873980653e-07
1821.0539318031413,47507.46223080388,297.69862998575866,8.716534688540772e-06
109173539.38752086,35107.92749294204,334.08236474585897,352.22202941880215
1259713698158.1323,112335.82183281734,312.36998532091707,2.0520368407313836e-07
100473.52636543244,77111.9172519282,288.7930275955113,1.1395470814528125e-09
1772811.2961239556,107053.83153930002,287.09633812724974,5.8828789421926e-14
1193.9307132723686,64123.80251838261,348.2691703061833,2.8942371464363835e-07
722442.8115103844,50315.93090273021,300.6744968210701,0.0012851605393115187
53825392881.190575,53961.33353799904,290.4096301237431,10.680533985395538
19954887.720915932,72918.62710189882,292.2533221760024,1.852689582619493e-06
26285363.41444381,41464.33031407863,291.11082047351675,0.9754968865497704
2558840.6464069034,103232.40018867298,347.96119700584114,8.140373114679984e-10
1800592.9499337107,92970.18861577909,332.520245025242,4.633968910036321e-09
1643.0396372413625,119502.5493046647,316.2908725701885,3.054766291050385e-17
37760698.137766376,96615.95772386857,288.31988931932676,1.1994986821834504e-10
2353657204494.9976,52533.23153682451,298.43861281038176,1476.7759652953575
5150.026699139292,112920.6428222,327.8555316011503,5.32656657349684e-15
1708617346.2844186,82222.27543498222,287.59564037165615,1.982888572776378e-06
3984.1872010978964,86132.70286495115,299.19744699986643,3.833336894263392e-12
295844259207.3535,88800.1808405656,307.79404817572834,0.0002586758144198701
16922977.527844336,82813.44715925807,337.3092347987989,2.507327076191208e-06
28103659526.47211,65852.93112191389,300.8140120690094,0.1064289614604721
2565942830570.88,49218.26708470215,349.5165524907154,115562.16710431754
822896.1128353215,41737.91382608507,347.6383485669939,0.43685083619861104
124134719.3899403,108104.13553418855,283.4455279968826,1.556922333161417e-12
261774637.22764653,34684.34213810199,315.7512543267916,473.51686045128275
115190.92247974893,94002.37550961254,338.94868923242893,3.879668519883702e-10
64102192.87542156,60633.15170523766,289.02494003410897,0.0006983056181514875
177510.53799701037,113875.46490896915,349.83824198923423,1.7755155556026312e-12
3043.364785332849,47464.00195075112,348.1368059580747,0.0002272459505209048
4399943948680.096,76750.62913128413,280.44722037672744,0.022281484609098557
819127409.2867426,90332.37115324268,304.7938618067858,2.7142386005706186e-07
5969194704.586468,44257.92554121414,285.26845991891406,49.12492735465032
283198645423.62885,87467.64903221405,303.0088875054387,0.00023895401320735658
4564877484.183346,61028.316152186504,281.81144675941874,0.023039736533876067
3055497.5054138135,38539.30891625209,296.9380464602773,0.5321714016072078
1754797720.4857612,43242.80765289522,339.1691478973832,387.1852156804978
13648944.018037215,67661.98397319482,298.4136475780292,1.934880406978303e-05
1275221249912.8086,91896.88617806559,287.5094666080452,2.622445245126e-05
7765100086783.716,100515.90441108654,313.03942230132253,0.00013127328509407918
2155840219.067641,74857.70411621185,304.4405185029891,0.0003048133985553952
85376660.32211925,78513.46895142974,347.6136615324632,0.00013331533917692123
66793477.39063498,89326.5485961434,330.6717925849184,5.427388079819293e-07
98338414.46195641,70491.3244444156,289.3117960269938,1.877726177598705e-05
959938455854.0509,34809.82529893631,303.02418756665276,973165.7773305293
167130552719.90982,35196.25228107498,349.86110181836614,956548.8862927055
85173529065.01753,73816.6507100061,309.19062042133635,0.028682034851386616
25746.013594549793,39759.35857768588,292.4571367170683,0.002132738202045886
49999.17111883836,77816.98243841648,280.09490129148134,1.6087484704377615e-10
1228.8694469287557,99729.25639892304,289.84754146896427,1.314006527134755e-15
381619074.6082146,97347.62345961976,334.0670718807399,2.3168622693669072e-07
559340.8449002774,52990.74358290102,346.3852672227575,0.005946877382971317
3888713.8893136103,93732.3745311476,295.813774363061,1.0730963139593588e-10
5029.275914707375,104121.70225400034,293.1195445663858,1.4246144979171832e-15
436005536.3826319,103408.40441587666,316.9828270167203,4.0725417120291895e-09
386981665524.26544,95304.87375490012,343.4929405600164,0.0012194010033915645
100818139828.2879,104528.40400322268,315.05328678090586,4.908784773959814e-07
1268.8394570659318,92446.85373888834,319.8032822253418,9.959637414685463e-13
21980740.375157855,63843.22858597338,349.07595272893474,0.0063967078084323946
1013.7383772021735,73056.68947979202,318.95605320996634,1.0893285079695179e-09
5858070829.535682,62405.72745913869,330.1514249253521,0.8032596650990679
67722227320.938255,53941.538907257156,338.4886610494578,324.61079931752033
37386574965.4646,39562.74105357248,310.74686805103664,8412.04330228524
12676736177.571665,112506.03662724483,299.04829366045385,2.862970329525111e-10
35750.143748312716,93146.84647653626,319.973627636477,2.3029273002639537e-11
2062.737669040771,101427.68289695885,301.06885746165773,5.264171990210918e-15
79562154435.928,102673.79756606041,344.09876913394237,2.113356604278333e-05
1001.4191572668772,46784.940643693495,296.9438066261422,6.18507702426395e-06
352400007.2382299,38681.96771788608,342.26346052900766,454.63605050755575
2495884628233.2603,88210.96849288819,283.7505849398981,0.0001494538144083911
859738472185.1096,93689.48526634349,307.146397239507,0.00010026276180285002
96654978376.20656,93071.40213553686,285.4533756796614,9.151263775166845e-07
479477135.8523008,113371.35633786218,348.4963178882067,4.792538431480771e-09
27146601393.211727,57689.831869869246,297.68517251912624,2.069009298130764
786503046526.336,92519.03560020553,292.25655291672325,2.272420235663002e-05
128254881.6022733,36660.9490027245,284.2012957478255,24.084818350463284
3958952714.042114,57040.169094679164,322.64652607488983,2.3210115441512054
12008610085.084518,117262.58533031633,313.1501975139636,3.3654062062286093e-10
1360951337.9406252,104650.37433619091,319.0516840471314,9.872068339796021e-09
2038336.9943972318,90973.88333434178,307.98255031284793,7.591645714533789e-10
111841931659.99414,117524.91202673787,305.82941453124613,9.324008901771133e-10
972638795.1282371,67955.90436373449,321.4733944854679,0.009221056845951783
3773057.5473325565,57839.2485978043,298.1463427240013,0.00027843701152211906
456456807.2170477,97315.79808956604,349.3777552329479,1.3138215037978618e-06
370151.95611401333,33576.78469226347,309.10604797467124,0.8081274133717975
2512760.078344937,114583.97146777206,331.8878396552925,2.359533125054029e-12
218227328335.3371,44248.900467217405,308.13897890564425,6978.212958807485
34743344102.09722,38764.49954964646,290.8799648239324,3942.47044652627
23987344.792442545,97130.26467289652,325.5631068075787,6.337927065855783e-09
611486.0310598814,113241.76978860491,319.6055301973995,1.9186289214481198e-13
6977552.7430753885,45658.15811335136,292.81520521676265,0.04968779432855604
1033814.2056518047,112256.9634784411,299.7621620999764,2.930428637194946e-14
6834760820140.661,45419.0900114432,329.2407115968852,443800.35122039093
1007.9112090594239,96036.00027455829,348.24180247645535,3.9294741389467334e-12
1102487.660744313,83390.71117625796,341.37689535393355,2.004408581803323e-07
12330.171233326002,119678.05510131503,336.5588339788436,3.357396131805905e-15
64649054.10697996,92097.39227355781,342.76188814541496,5.900519537558159e-07
68173689.6862453,60460.838289773856,332.1899698887,0.020925486306738
8347271886.244588,115062.7078012016,348.1279666217796,4.638821141691775e-08
53803493.151387736,83932.47018898823,332.1646260321768,3.3877892777692274e-06
21921860325.02077,106004.09482987957,348.92499436669647,3.075279382303109e-06
6233650.773646523,32309.249064419808,293.829555248704,11.597015142250703
687044758611.8253,99890.74733230012,310.0083741790968,1.0366673894550504e-05
365627864.77873415,96101.18382505505,304.68592446434184,1.2722641241926935e-08
10907.096495072707,40953.43212808132,305.73624225877916,0.0011260168087597914
291871076249.5323,102589.3286717873,313.0596025636317,2.2610404223632627e-06
150272090.17610937,57296.087133438996,291.7331629337961,0.008679798131916334
3796455659.3608074,87234.87915164558,285.9902631033543,4.5483120152749503e-07
679648976.9029356,39153.187788219126,339.84759473473673,661.9461627711968
1486023697.5147429,107109.05790306805,338.9594212246298,4.799156027243023e-08
2586.5456598310657,89899.88186480696,338.26296891559525,3.381044076471427e-11
8948225643045.764,101989.87090413309,294.87435076937226,7.889202415107188e-06
826653691.8417192,53775.4621501491,300.15452872106266,0.3643147645427975
3341416.961047196,60363.3478342343,288.81911545482956,3.962782158142334e-05
122869132720.20493,66754.84489660963,282.73621087736154,0.05754456455310756
4600899179212.6455,95175.45275167395,347.93425026627375,0.02372157091926254
1758188987896.112,35520.94368418215,320.3690249543034,2977485.8127649017
1904634485.0063643,44836.88308751068,339.90873262258947,241.2172956978247
64199945.87045909,42362.49659555266,338.62881990970413,19.471810863414927
4636.095280764462,100600.85448101825,337.69815532189716,1.3148254883616736e-12
716529545.8004961,118504.68867442328,286.66997395762684,1.913462829653563e-13
939922.4908575199,44604.53994499683,293.5836681530636,0.011066754224381253
1713311667.2785125,65476.88500792894,295.5149441415306,0.0047876980320841755
780836719.0534866,111877.7362642933,304.3985858294425,5.090619062457324e-11
2705.5326936690426,106189.33162883422,333.74782918354583,6.40676080713589e-14
106047251.26069498,94383.41540063769,345.07626539505236,5.607884666257322e-07
822881955.2394158,89505.69443073557,288.5032470978527,5.352728443825466e-08
1278352222564.9019,113149.81905042082,343.2217049700081,8.048334147470791e-06
7963.91929982683,81601.799974872,322.3834467114134,4.680485712928468e-10
1235079082.2399158,35758.399443715716,317.68040589755236,1598.0332652989227
63597018050.577095,62807.075070863815,320.0694093780578,3.5976348358090107
478741828536.7327,33602.13242031608,285.31738309650444,332091.83921490813
526766483.3744876,111305.54701922822,287.0596194079741,2.9978205583972784e-12
572428777.3248732,92873.23283266729,315.48955032723114,2.503957538934607e-07
39907440610.445404,53515.33877852741,313.1871568777906,46.60723622905323
1375546634.9228277,81043.39487550738,330.1054233439141,0.00020288964728240944
